Gene ID	Gene Name	'COVID-19' vs 'normal' in 'colon'.p-value	'COVID-19' vs 'normal' in 'colon'.log2foldchange	'COVID-19' vs 'normal' in 'lung'.p-value	'COVID-19' vs 'normal' in 'lung'.log2foldchange
ENSG00000188800	TMCO2	NA	-0.7	0.546945603185118	-1
ENSG00000188801	ZNF322P1	NA	0	NA	-0.2
ENSG00000188803	SHISA6	0.944263043928651	-0.1	0.0426521515029474	-1.8
ENSG00000188807	TMEM201	0.00453313544167468	-2.1	0.416822764227473	-0.8
ENSG00000188811	NHLRC3	0.802336571366755	0.1	0.269462442982871	0.5
ENSG00000188816	HMX2	NA	0.2	NA	0
ENSG00000188817	SNTN	0.0253921435948913	-2.5	0.985019366082542	0
ENSG00000188818	ZDHHC11	0.593908588975844	-0.5	0.0180974176779757	-1.6
ENSG00000188820	CALHM6	0.243865170443512	-1.1	0.46581672750932	1.1
ENSG00000188822	CNR2	0.00407167593378687	-2.5	0.38727327283008	1
ENSG00000188825	LINC00910	0.210583769078422	-0.9	0.0115633734315456	-1.8
ENSG00000188827	SLX4	0.55607995880508	-0.4	0.486654761122192	-0.6
ENSG00000188828	GLRA4	0.944263043928651	-0.1	NA	-0.5
ENSG00000188831	DPPA3P2	NA	0	NA	-0.8
ENSG00000188833	ENTPD8	0.175594930128555	-1.4	NA	0.3
ENSG00000188846	RPL14	0.00190176386170531	0.6	0.0258614802791141	0.7
ENSG00000188848	BEND4	0.0675997656771378	-1.4	0.431894580561922	-0.9
ENSG00000188850		0.786176279557653	-0.4	NA	0.2
ENSG00000188856	RPSAP47	0.368166912125441	-1.1	NA	0.5
ENSG00000188859	FAM78B	0.818713006214597	-0.2	0.192503918370838	-1.3
ENSG00000188868	ZNF563	0.0371277175761761	-1.3	0.591785843179817	-0.6
ENSG00000188869	TMC3	0.566528313319961	-0.5	0.427731442921228	-1.1
ENSG00000188873	RPL10AP2	0.459188475032234	-0.5	0.973789085908389	0
ENSG00000188877	POTEA	NA	0.1	NA	0
ENSG00000188878	FBF1	0.207594383855845	-1	0.856619647159188	-0.3
ENSG00000188883	KLRG2	NA	-0.1	0.786902690437011	-0.5
ENSG00000188886	ASTL	NA	0	NA	0.7
ENSG00000188895	MSL1	0.360054561927984	-0.2	0.0530087537796615	0.6
ENSG00000188897		0.31835306769656	-0.9	0.419770860098605	0.9
ENSG00000188906	LRRK2	0.00571638807245607	0.7	0.0110621384543619	-0.9
ENSG00000188909	BSX	NA	0	NA	0
ENSG00000188910	GJB3	0.00208884487326956	-2.3	0.831370025929807	0.4
ENSG00000188916	INSYN2A	0.583714622701849	-0.3	0.51380829125685	0.6
ENSG00000188917	TRMT2B	0.783580814237279	0.2	0.0559799633906276	-0.8
ENSG00000188921	HACD4	1.81475472134243e-05	0.9	0.000891087375378481	-1
ENSG00000188931	CFAP126	NA	0	NA	0
ENSG00000188933	USP32P1	0.96689926821659	-0.1	0.0544309007998091	-2.2
ENSG00000188937	NYX	NA	0	NA	0.7
ENSG00000188938	FAM120AOS	0.515881145282634	-0.2	0.907983618160144	0.1
ENSG00000188958	UTS2B	0.530955118886475	-0.6	0.965662210349472	-0.1
ENSG00000188959	C9orf152	0.678572136276959	-0.4	0.408734070819597	-0.8
ENSG00000188976	NOC2L	0.998468477287963	0	0.387171851697658	0.6
ENSG00000188981	MSANTD1	0.668702071075943	-0.4	0.314135719945281	-1.2
ENSG00000188984	AADACL3	NA	0.1	NA	0
ENSG00000188985	DHFRP1	0.493382112745077	-0.6	0.716928303756703	0.6
ENSG00000188986	NELFB	0.762007141695383	-0.2	0.757916034460097	-0.2
ENSG00000188991	SLC15A5	0.484102413422215	-1	0.0601634966758515	-1.9
ENSG00000188992	LIPI	0.796527490256239	0.3	0.868707040178318	-0.3
ENSG00000188993	LRRC66	2.58971472878911e-05	-2.9	0.61804722630328	0.6
ENSG00000188994	ZNF292	0.0128517588650019	0.7	0.815485117242621	0.1
ENSG00000188996	HUS1B	0.949798543546564	-0.1	0.977308494884681	0
ENSG00000188997	KCTD21	0.987969200813299	0	0.854334418984611	-0.2
ENSG00000189001	SBSN	NA	0.3	NA	0.6
ENSG00000189002	PROS2P	NA	0.1	NA	-0.3
ENSG00000189007	ADAT2	0.151660034151671	-0.6	0.0525576077624473	1.1
ENSG00000189013	KIR2DL4	0.44801652920818	-0.9	0.00573566415982053	2.7
ENSG00000189014	SHLD2P3	0.26012246224639	1.5	NA	-0.3
ENSG00000189023	MAGEB16	NA	0.5	NA	0
ENSG00000189030	VHLL	NA	0.4	NA	0.5
ENSG00000189037	DUSP21	NA	0	NA	0.3
ENSG00000189042	ZNF567	0.357409975924052	0.4	0.266974061481303	-0.4
ENSG00000189043	NDUFA4	0.346533824572054	0.2	0.00423630168460526	0.8
ENSG00000189045	ANKDD1B	0.392255593471867	-0.8	0.566788649783324	-0.6
ENSG00000189046	ALKBH2	0.500790659772013	-0.5	0.441991387698618	0.8
ENSG00000189050	RNFT1	0.669199692548098	-0.3	0.836296826642223	0.1
ENSG00000189051	RNF222	0.329970346988994	1.2	NA	-1.5
ENSG00000189052	CGB5	NA	0	NA	0
ENSG00000189056	RELN	0.0721596936101262	1.4	0.152245545205049	0.8
ENSG00000189057	FAM111B	0.830214830429924	-0.2	0.00353809816261041	2.5
ENSG00000189058	APOD	9.40835094999584e-06	2.4	7.65343004562642e-07	2.6
ENSG00000189060	H1-0	0.18964859856537	0.7	0.000530410213746812	1.8
ENSG00000189064	GAGE2A	NA	0	NA	0.3
ENSG00000189067	LITAF	0.999427708894319	0	0.0278570170963041	0.8
ENSG00000189068	VSTM1	NA	0.1	NA	0.1
ENSG00000189077	TMEM120A	0.023757606995546	-1.4	0.99073781415016	0
ENSG00000189079	ARID2	0.239539453710156	0.2	0.658123431460888	-0.1
ENSG00000189089	RIMKLBP1	0.0283406533009433	-1.8	0.138787043662462	-1.2
ENSG00000189090	FAM25G	NA	0	NA	0
ENSG00000189091	SF3B3	0.347173695631251	0.3	0.644743864436628	0.2
ENSG00000189099	PRSS48	0.00898697886355071	-1.4	0.00331553806164777	-1.7
ENSG00000189108	IL1RAPL2	0.738490890494793	0.5	NA	-0.3
ENSG00000189114	BLOC1S3	0.132417852789111	0.8	0.802927473335092	0.2
ENSG00000189120	SP6	0.00518935989344938	-2.4	0.547197732574985	-0.7
ENSG00000189127	ANKRD34B	0.21892552166826	-1.5	0.778386963040979	0.5
ENSG00000189129	PLAC9	0.942797502699706	0.1	0.185300462942398	-0.9
ENSG00000189132	FAM47B	NA	0.1	NA	0
ENSG00000189134	NKAPL	0.17370039026353	1.1	0.68972511844512	0.5
ENSG00000189136	UBE2Q2P1	0.884032148627984	0.1	0.72512292517107	-0.3
ENSG00000189139	FSCB	NA	0.1	0.132099737368519	-2
ENSG00000189143	CLDN4	0.367464634423295	-1	0.410343901961139	-0.6
ENSG00000189144	ZNF573	0.838924333545598	-0.1	0.819481802843846	-0.2
ENSG00000189145	RPL32P36	NA	0	NA	0
ENSG00000189149	CRYM-AS1	0.612154615142043	0.4	0.62522869835764	0.6
ENSG00000189152	GRAPL	NA	0.3	0.632915854335919	-0.9
ENSG00000189157	FAM47E	0.488130880060947	-0.5	0.0341523197457796	-1.5
ENSG00000189159	JPT1	0.000149809936758983	-1.6	0.685591126846374	0.2
ENSG00000189164	ZNF527	0.479697197891989	-0.4	0.281603130685214	-0.6
ENSG00000189166	TNRC18P3	NA	0.1	NA	-0.1
ENSG00000189167	ZAR1L	NA	-1.3	NA	-0.4
ENSG00000189169	KRTAP10-12	NA	0.1	NA	0
ENSG00000189171	S100A13	0.999491646088204	0	0.112304559096621	1
ENSG00000189180	ZNF33A	0.669733065361307	-0.1	0.753934899813655	-0.2
ENSG00000189181	OR14I1	NA	0	NA	0
ENSG00000189182	KRT77	NA	0	NA	0
ENSG00000189184	PCDH18	0.000932770031308332	1	0.540104232319171	0.3
ENSG00000189186	DCAF8L2	NA	0	NA	0.5
ENSG00000189190	ZNF600	0.0276660300310474	-1.1	0.621120252045118	0.4
ENSG00000189195	BTBD8	0.0069012254505195	0.9	0.00446602687929878	-0.9
ENSG00000189196	LINC00994	0.631959939075442	-0.6	0.0555597483396747	-2
ENSG00000189212	DPY19L2P1	0.103480150756822	-1	0.0226412431116602	-1.1
ENSG00000189221	MAOA	0.643309630036231	0.3	0.63177393340903	-0.4
ENSG00000189223	PAX8-AS1	0.676790728074056	-0.5	0.0597962678237204	-1.4
ENSG00000189227	C15orf61	0.673692423890443	0.3	0.714477105795702	-0.4
ENSG00000189229		0.180661440234402	-1.8	0.711783884558264	-0.6
ENSG00000189233	NUGGC	0.00646775742234161	-1.6	0.713742056373431	0.4
ENSG00000189238	LINC00943	0.203397062940932	-1.3	0.817589385109169	-0.3
ENSG00000189241	TSPYL1	0.312913442865796	0.6	0.238343942985063	-0.4
ENSG00000189252	SPANXN3	NA	0	NA	0
ENSG00000189253	TRIM64B	NA	0	NA	0
ENSG00000189266	PNRC2	0.00153451237199996	0.8	0.00631941856343251	0.6
ENSG00000189269	DRICH1	0.321817775528103	-1.1	0.302989197512345	-1.3
ENSG00000189275	LINC01164	NA	0	NA	0
ENSG00000189280	GJB5	NA	-0.7	NA	-0.6
ENSG00000189283	FHIT	0.0983262865179965	-0.7	0.934498629796511	0.1
ENSG00000189292	ALKAL2	0.08929339629773	-1	0.559453002860161	-0.5
ENSG00000189295	ANKRD62P1-PARP4P3	0.957679916513838	0.1	0.427792088507035	-1.1
ENSG00000189298	ZKSCAN3	0.347498003428256	0.5	0.709205587062932	-0.3
ENSG00000189299	FOXR2	NA	0	NA	0.1
ENSG00000189306	RRP7A	0.915681043776511	0.1	0.474787719941328	0.5
ENSG00000189308	LIN54	0.592949447444921	0.1	0.532757711518763	0.2
ENSG00000189316		NA	-0.8	NA	0
ENSG00000189319	FAM53B	0.00693956753826174	-1.6	0.062159835883083	-0.8
ENSG00000189320	FAM180A	0.104191976654854	1.3	0.913464494310595	-0.1
ENSG00000189325	BNIP5	0.00185446075433177	-2.6	NA	0.7
ENSG00000189326	SPANXN4	NA	0	NA	0
ENSG00000189332	SLC25A51P4	0.0504274042589696	-2.1	NA	0.6
ENSG00000189334	S100A14	0.0189033068515786	-2.2	0.651188984974092	-0.4
ENSG00000189337	KAZN	0.753878807140255	0.1	0.000132221311787798	-1.4
ENSG00000189339	SLC35E2B	0.000196899210615447	-1.6	0.204353635292117	-0.6
ENSG00000189343	RPS2P46	0.211596090891752	-0.7	7.50638907906148e-05	1.5
ENSG00000189348	FAM90A27P	NA	0	NA	0
ENSG00000189350	TOGARAM2	0.0903786395048938	-1.4	0.606758855368149	-0.5
ENSG00000189357	SPATA31D4	NA	0	NA	0
ENSG00000189362	NEMP2	0.0156449444859455	-0.9	1.08474849589193e-07	-1.8
ENSG00000189366	ALG1L	NA	0	NA	-0.2
ENSG00000189367	KIAA0408	0.404728017468501	-0.7	0.00543578804831869	-2
ENSG00000189369	GSPT2	0.575289362813282	-0.4	0.33593294382352	0.7
ENSG00000189372		0.117366809794337	-2.1	NA	-0.9
ENSG00000189375	TBC1D28	NA	0	NA	0
ENSG00000189376	C8orf76	0.123966158966191	-0.7	0.909882917880435	0.1
ENSG00000189377	CXCL17	0.387769801151914	-0.9	0.474270056859016	-0.5
ENSG00000189398	OR7E12P	0.909046402084492	-0.2	0.361628029762379	1
ENSG00000189401	OTUD6A	NA	0.5	NA	-0.1
ENSG00000189403	HMGB1	0.00508121214964381	1	0.00904178572071456	0.5
ENSG00000189409	MMP23B	NA	0	NA	-1.7
ENSG00000189410	SH2D5	0.690787926760842	0.7	NA	0.3
ENSG00000189419	SPATA41	0.503515241387808	-0.7	0.0954453296427406	-1.7
ENSG00000189420	ZFP92	0.0181462412903746	-1.7	0.218761943148358	-0.8
ENSG00000189423	USP32P3	0.0151500942951806	-2.1	NA	-0.6
ENSG00000189430	NCR1	0.0444933903758378	-1.9	0.987510137453227	0
ENSG00000189431	RASSF10	0.00740956315286666	-2.6	0.201016371284562	-1.1
ENSG00000189433	GJB4	0.26810915388808	-1.6	NA	0.5
ENSG00000194297	RNU1-75P	NA	0	NA	0
ENSG00000194717	MIR494	NA	0	NA	0
ENSG00000195024	RNU1-15P	NA	0	NA	0
ENSG00000195401	Y_RNA	0.310265191553433	-1.1	0.568010786020731	0.8
ENSG00000196071	OR2L13	0.252300048111662	1.5	NA	0
ENSG00000196072	BLOC1S2	0.0528013571389001	0.7	0.0957191352285769	0.6
ENSG00000196074	SYCP2	0.813064973734293	0.1	0.109195515389017	-0.5
ENSG00000196081	ZNF724	0.0717283185939666	-1.3	0.747432787581322	0.3
ENSG00000196083	IL1RAP	0.119853179033722	1	0.0235392203455944	1.1
ENSG00000196085	SMIM7P1	NA	0	NA	0
ENSG00000196090	PTPRT	0.450382036538351	-0.8	0.826015360563092	0.3
ENSG00000196091	MYBPC1	0.0657185044344005	-1.8	NA	1.2
ENSG00000196092	PAX5	0.00288895820731287	-3.1	0.0973694896414083	2.1
ENSG00000196096	SPAG16-DT	0.172741672263934	-1.9	0.112571202299086	-2.2
ENSG00000196098	OR5K4	NA	0	NA	-0.5
ENSG00000196099	OR6M1	NA	-1.2	NA	0
ENSG00000196104	SPOCK3	0.268905485023785	1.1	0.173136307054021	1.6
ENSG00000196109	ZNF676	0.949619395037669	0	0.926338044436315	-0.1
ENSG00000196110	ZNF699	0.604887988261106	-0.4	0.523226157369425	-0.4
ENSG00000196114	IFITM3P3	NA	-1.1	NA	0.1
ENSG00000196115	ADAM5	NA	-1	NA	0.6
ENSG00000196116	TDRD7	0.29204339246336	-0.3	0.389667505866924	-0.6
ENSG00000196118	CCDC189	NA	-0.1	NA	0
ENSG00000196119	OR8A1	0.437408005144227	-1	0.303514886257497	-1.5
ENSG00000196123	KIAA0895L	0.080303906568771	-1.3	0.373060913385611	-0.7
ENSG00000196126	HLA-DRB1	0.0118916204574388	-1.8	0.0430643989429356	-1.1
ENSG00000196131	VN1R2	NA	-0.3	NA	0
ENSG00000196132	MYT1	0.850978871188302	0.3	NA	0.4
ENSG00000196136	SERPINA3	0.226855395815532	-1.1	0.0118988265129959	-2.3
ENSG00000196139	AKR1C3	0.743067967602038	-0.3	0.0999477989617307	1
ENSG00000196141	SPATS2L	0.976642835422491	0	0.859106996619022	-0.1
ENSG00000196143	OR11H13P	NA	0	NA	0.1
ENSG00000196150	ZNF250	0.156066130876208	0.6	0.0037114767038065	-1.1
ENSG00000196151	WDSUB1	0.800223157017425	0.1	0.500975408360432	-0.4
ENSG00000196152	ZNF79	0.358267911897672	0.8	0.114480126447541	-1.1
ENSG00000196154	S100A4	0.844433683529947	0.2	0.767273336917896	-0.3
ENSG00000196155	PLEKHG4	0.109125931135374	-1.6	0.542495406256409	-0.7
ENSG00000196156	KRTAP4-3	NA	0	NA	0
ENSG00000196159	FAT4	0.356808954011112	0.4	0.201627541302818	-0.6
ENSG00000196166	C8orf86	0.555471537732287	-0.9	NA	-0.2
ENSG00000196167	COLCA1	0.265186266832865	-0.6	0.133829066769826	-1.1
ENSG00000196169	KIF19	0.472287009390711	-0.7	0.174618657999283	1.7
ENSG00000196171	OR6K2	NA	0	NA	0.1
ENSG00000196172	ZNF681	0.962220458724702	0	0.774026852291531	-0.2
ENSG00000196177	ACADSB	0.694225791515764	0.2	0.387577753268381	-0.5
ENSG00000196182	STK40	0.670450273204957	-0.2	0.35482641562066	0.5
ENSG00000196183	RPS2P4	0.748280953689655	0.5	NA	1.1
ENSG00000196184	OR10J1	NA	0.1	NA	0.1
ENSG00000196187	TMEM63A	0.395746065903703	-0.5	0.408164542839564	-0.5
ENSG00000196188	CTSE	0.208438616740529	-1.4	0.025745069428056	1.6
ENSG00000196189	SEMA4A	2.25296642964948e-06	-3.6	0.0188167892672829	-1.1
ENSG00000196196	HRCT1	2.44883060560919e-05	-3.6	0.829346425012474	-0.3
ENSG00000196199	MPHOSPH8	0.632102588885456	0.1	0.0938832456964253	-0.7
ENSG00000196204	RNF216P1	0.922690263542685	-0.1	0.965670935567339	0
ENSG00000196205	EEF1A1P5	0.000163067104219048	0.8	0.586362074859873	0.3
ENSG00000196208	GREB1	0.375725861503093	0.8	0.429071971834966	-0.6
ENSG00000196209	SIRPB2	0.876156221703043	0.2	0.912796887515439	-0.1
ENSG00000196214	ZNF766	0.106403580354178	0.6	0.994233870239914	0
ENSG00000196218	RYR1	0.0200349663224708	-2	4.18395902944831e-05	-3.2
ENSG00000196220	SRGAP3	0.00284396817836774	-1.9	0.739330831197555	0.3
ENSG00000196224	KRTAP5-3	NA	0	NA	0.3
ENSG00000196227	FAM217B	0.576050600110598	0.4	0.173263235811028	-0.5
ENSG00000196228	SULT1C3	0.000160359726726173	-3.5	0.277397865566111	-1.6
ENSG00000196230	TUBB	0.0880656760557125	0.5	0.0114812521524139	1
ENSG00000196233	LCOR	0.788398452908678	0.1	0.791823627360438	0.1
ENSG00000196235	SUPT5H	0.537939395453822	-0.5	0.889133018499685	-0.1
ENSG00000196236	XPNPEP3	0.108104450660854	0.4	0.684075453373475	0.2
ENSG00000196240	OR2T2	NA	0	NA	0.1
ENSG00000196242	OR2C3	0.542368112949474	-0.9	0.494264102271243	-1.1
ENSG00000196243	LINC00615	NA	0	NA	0.3
ENSG00000196247	ZNF107	0.31382433323314	-0.4	0.719333959829835	-0.2
ENSG00000196248	OR10S1	NA	-0.2	NA	0
ENSG00000196260	SFTA2	NA	0.1	0.0178064333427274	-1.4
ENSG00000196262	PPIA	0.0287089798313768	-0.6	0.389495066976576	0.3
ENSG00000196263	ZNF471	0.195220221015999	0.6	0.0130353302136659	-1.1
ENSG00000196266	OR10J3	NA	-0.2	NA	0
ENSG00000196267	ZNF836	0.598377154701008	0.3	0.124310735063946	-0.9
ENSG00000196268	ZNF493	0.12546058854488	-0.5	0.222004933571615	-0.4
ENSG00000196273	LINC00523	NA	-0.6	NA	0
ENSG00000196274	Metazoa_SRP	NA	-0.1	NA	0.9
ENSG00000196275	GTF2IRD2	0.716857963592982	-0.3	0.0413959103512962	-1.2
ENSG00000196277	GRM7	0.124552142230783	-1.4	0.813286030345413	0.4
ENSG00000196284	SUPT3H	0.572804092427062	0.4	0.600593663619699	0.3
ENSG00000196289	BECN2	NA	0	NA	-0.7
ENSG00000196290	NIF3L1	0.795536703221471	-0.2	0.964435485692871	0
ENSG00000196295	GARS1-DT	0.793761702627224	0.1	0.112756271499035	-0.5
ENSG00000196296	ATP2A1	3.27659425546533e-08	-4.3	0.977308494884681	-0.1
ENSG00000196301	HLA-DRB9	NA	0	NA	0.1
ENSG00000196302	GUSBP15	NA	0	NA	0
ENSG00000196305	IARS1	0.0149507031426628	0.7	0.00576893748606475	1
ENSG00000196312	MFSD14C	0.174695673212655	-0.4	0.0147737020320292	-0.8
ENSG00000196313	POM121	0.883935765877618	0.1	0.309998070173218	-0.6
ENSG00000196323	ZBTB44	0.00637003967601445	0.7	0.170454173662198	-0.3
ENSG00000196329	GIMAP5	0.928154500592985	-0.1	0.122833570535072	-0.7
ENSG00000196335	STK31	1.08249965584913e-05	-2.5	0.244757503732623	-1.1
ENSG00000196337	CGB7	NA	0.1	NA	-0.1
ENSG00000196338	NLGN3	0.818596899677406	0.2	0.0731545355484194	-1.4
ENSG00000196341	OR8D1	0.613068267882844	-0.6	0.0154496141240333	-2.1
ENSG00000196344	ADH7	NA	0	0.0117135300970035	2.7
ENSG00000196345	ZKSCAN7	0.525567938081205	-0.4	0.737565081469485	-0.3
ENSG00000196350	ZNF729	0.73390222422854	-0.4	0.223614459989402	-1
ENSG00000196352	CD55	0.0237539515667397	1	0.104865406288363	-0.5
ENSG00000196353	CPNE4	0.3770900818816	0.9	0.770445793377651	-0.4
ENSG00000196357	ZNF565	0.947322770619345	-0.1	0.338194299790025	-0.6
ENSG00000196358	NTNG2	0.414129797560994	-0.8	0.569083767887224	-0.6
ENSG00000196361	ELAVL3	0.873735011933415	0.2	NA	-0.3
ENSG00000196363	WDR5	0.910962442029614	-0.1	0.297573563970627	0.6
ENSG00000196364	PRSS29P	NA	0	NA	0
ENSG00000196365	LONP1	0.0664262464853154	-0.8	0.936091984963221	-0.1
ENSG00000196366	C9orf163	0.153223292144566	-2	NA	-0.1
ENSG00000196367	TRRAP	0.264966750081821	-0.4	0.355210658887887	-0.4
ENSG00000196368	NUDT11	0.777728312967109	0.2	0.816482357276722	-0.3
ENSG00000196369	SRGAP2B	0.671644824616044	0.3	0.866394010833097	0.2
ENSG00000196371	FUT4	0.295921992249784	-0.7	0.173483255697776	-0.5
ENSG00000196372	ASB13	3.07588335286642e-06	-2.3	0.494670618146173	0.5
ENSG00000196376	SLC35F1	0.1602372978766	0.8	0.481303116207296	-0.7
ENSG00000196378	ZNF34	0.748511915184867	0.3	0.00859663640432119	-1.7
ENSG00000196381	ZNF781	0.961565806675715	0	0.205283867457922	-0.9
ENSG00000196383	OR4Q2	NA	0	NA	-0.2
ENSG00000196387	ZNF140	0.659808595487634	-0.2	0.0347837705514918	-0.8
ENSG00000196388	INCA1	0.75689863754691	-0.4	0.383609978058264	-0.9
ENSG00000196390		NA	0.1	NA	0.1
ENSG00000196391	ZNF774	0.0223484090955317	-1.4	0.0138651218200582	-1.4
ENSG00000196395		NA	0	NA	0
ENSG00000196396	PTPN1	0.424348453547816	-0.4	0.12233871972721	-0.7
ENSG00000196403	OR10D1P	NA	-1.2	NA	-0.4
ENSG00000196405	EVL	0.0390595691309886	-1.1	0.00587882352498227	-1
ENSG00000196406	SPANXD	NA	0	NA	0
ENSG00000196407	THEM5	0.41924119443601	-1.2	0.2030147957329	-1.7
ENSG00000196408	NOXO1	NA	0	NA	0
ENSG00000196411	EPHB4	0.996491886550426	0	0.564038139882003	0.4
ENSG00000196415	PRTN3	NA	-0.5	NA	0.7
ENSG00000196417	ZNF765	0.689747208733941	0.2	0.661023011145485	-0.2
ENSG00000196418	ZNF124	0.449784058847158	0.2	0.637691416782902	-0.2
ENSG00000196419	XRCC6	0.346985476152228	-0.2	0.605158034824756	0.2
ENSG00000196420	S100A5	0.137581857109455	-2	NA	0.2
ENSG00000196421	C20orf204	0.43383317793719	-1	0.070294762013861	-2.4
ENSG00000196422	PPP1R26	0.00965083990504097	-1.9	0.10569113072634	-1.1
ENSG00000196427	NBPF4	0.00352337570547403	-3	NA	0
ENSG00000196428	TSC22D2	0.224302907605488	0.5	0.405736625772405	0.3
ENSG00000196431	CRYBA4	NA	-0.3	NA	0.1
ENSG00000196433	ASMT	0.0206378613038012	-2.4	0.0467919907728664	-2.4
ENSG00000196436	NPIPB15	0.00921589530966579	-1.9	0.445648964998926	-0.7
ENSG00000196437	ZNF569	0.000619485037165846	1.2	0.958755269300406	0
ENSG00000196440	ARMCX4	0.0259210876759701	-0.8	8.09644569301269e-06	-1.3
ENSG00000196449	YRDC	0.653379664682743	-0.3	0.700928919750514	0.3
ENSG00000196453	ZNF777	0.552210731494566	-0.4	0.567080862960706	-0.6
ENSG00000196455	PIK3R4	0.190442270897243	0.5	0.19281240621767	-0.4
ENSG00000196456	ZNF775	0.0179544390061095	-1.8	NA	-0.8
ENSG00000196458	ZNF605	0.936043824438006	0.1	0.0591901376224657	-0.8
ENSG00000196459	TRAPPC2	0.094231725815399	-0.6	0.00773452789457328	-0.7
ENSG00000196460	RFX8	0.484773590273653	-1	0.197358746190025	1.4
ENSG00000196465	MYL6B	0.128914564975823	-1.1	0.951229262338489	-0.1
ENSG00000196466	ZNF799	0.972512708501753	0	0.619286722567323	-0.4
ENSG00000196468	FGF16	NA	-0.5	NA	-0.8
ENSG00000196470	SIAH1	0.757570597647427	-0.1	0.941959329701368	0
ENSG00000196472		NA	-0.6	NA	0
ENSG00000196475	GK2	NA	0	NA	0
ENSG00000196476	C20orf96	0.13460727873198	-1.3	0.922608663746856	0.1
ENSG00000196482	ESRRG	0.970823115804931	0	0.197804059741465	-1
ENSG00000196497	IPO4	0.0069950997230044	-1.9	0.0624592402382101	1.6
ENSG00000196498	NCOR2	0.0202987852781254	-1	0.00112369576199034	-1
ENSG00000196502	SULT1A1	0.0167628441300985	-2	0.011721448665877	-1.9
ENSG00000196503	ARL9	0.0968839739228428	-1.6	0.427323856683147	1
ENSG00000196504	PRPF40A	0.471460879686965	0.2	0.0929556714577001	0.4
ENSG00000196505	GDAP2	0.200793645479172	0.3	0.989358047796469	0
ENSG00000196507	TCEAL3	0.235815863401452	0.5	0.0308503455710372	1
ENSG00000196510	ANAPC7	0.514645784163931	-0.2	0.902391247446776	0.1
ENSG00000196511	TPK1	0.0345747790152852	-0.8	0.819433621808793	0.2
ENSG00000196517	SLC6A9	0.768106959635629	-0.3	0.264587592627096	-0.8
ENSG00000196526	AFAP1	0.106950454759995	0.6	0.308925290824974	0.4
ENSG00000196531	NACA	0.000391066753376551	0.8	2.00462365194027e-12	1
ENSG00000196534	OR9K1P	NA	0.5	NA	-0.7
ENSG00000196535	MYO18A	0.0392082198196525	-1	0.16368841151548	-0.7
ENSG00000196539	OR2T3	NA	0	NA	0
ENSG00000196542	SPTSSB	0.00748502349289699	-2.9	0.599706869435228	-0.7
ENSG00000196544	BORCS6	0.000925709735687126	-2.2	0.379718247129718	-1
ENSG00000196547	MAN2A2	0.040148852546046	-0.8	0.0397234430042924	-0.7
ENSG00000196549	MME	0.130847022889604	-1.1	4.32042448389378e-08	-2
ENSG00000196550	FAM72A	0.955801916996771	-0.1	0.720643972286075	-0.5
ENSG00000196553	CCDC196	0.903394206053651	0.1	0.0544677667717056	-1.4
ENSG00000196557	CACNA1H	0.377629445325961	-0.8	0.114662658574085	-1.4
ENSG00000196562	SULF2	0.492006227811068	-0.3	0.0375454951884165	1
ENSG00000196564	BLOC1S6P1	NA	-0.2	NA	0.7
ENSG00000196565	HBG2	0.282421851786335	-1.3	0.200123879846163	-1.5
ENSG00000196566		NA	0	NA	0.1
ENSG00000196569	LAMA2	0.0151885764527273	1.6	0.0248831970956679	1
ENSG00000196570	PFN3	NA	0	NA	0
ENSG00000196576	PLXNB2	2.115183441995e-05	-1.4	0.657801909072573	-0.2
ENSG00000196578	OR5AC2	NA	0.1	NA	0
ENSG00000196581	AJAP1	0.000980302500983201	-2.3	0.0073413575434507	-2.2
ENSG00000196584	XRCC2	0.217065179578838	-0.9	0.00475266246365434	1.8
ENSG00000196586	MYO6	0.151266050293556	-0.4	0.721525105268766	0.2
ENSG00000196588	MRTFA	0.0155108005351604	-0.8	0.049772175951796	-0.7
ENSG00000196589	MBD3L2B	NA	0	NA	0
ENSG00000196591	HDAC2	0.542798380916008	0.2	0.00785487823031981	0.6
ENSG00000196593	ANKRD20A19P	NA	-0.5	NA	0.3
ENSG00000196597	ZNF782	0.412472506881169	0.3	0.259751615759978	-0.4
ENSG00000196600	SLC22A25	NA	-1.1	0.00224366428177768	-2.4
ENSG00000196604	POTEF	NA	0	NA	0.5
ENSG00000196605	ZNF846	0.0225763398747791	-0.8	0.0267650502122137	-0.9
ENSG00000196611	MMP1	0.195347110600858	-1.2	2.66701606023994e-12	4.7
ENSG00000196616	ADH1B	0.000386682975144703	1.8	0.52149783700007	-0.4
ENSG00000196620	UGT2B15	0.153794153424682	-1.7	NA	0
ENSG00000196628	TCF4	0.0115622265737511	0.7	0.216348241912469	0.3
ENSG00000196632	WNK3	0.553689474773996	-0.4	0.869321032740751	-0.2
ENSG00000196634	LUADT1	0.526789198069065	-1	0.0195271621238846	-2.9
ENSG00000196636	SDHAF3	0.9536260858348	0	0.0403733079666681	1.2
ENSG00000196639	HRH1	0.555849265032354	0.5	0.704457554375246	0.4
ENSG00000196642	RABL6	0.000533445974139552	-1.7	0.180241286017019	-0.7
ENSG00000196646	ZNF136	0.729288048462742	0.2	0.0283247031312435	-0.6
